split_parent_id,scaffold_smiles,scaffold_id,is_acyclic,acyclic_cluster_id,scaffold_split_group_id
par_09374fa77245646ba98d,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_093a999d68b9c32c784c,c1c[nH]cn1,scf_5c2d4306fe1e3da2ea88,False,,scf_5c2d4306fe1e3da2ea88
par_09608b539b6fbac15636,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0968e3b228a259464788,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_096aa8510b0dc13190f1,,,True,acy_7cff94075e510b1c4072,acy_7cff94075e510b1c4072
par_0973534a94a86347b657,O=C1Cc2ccccc2N1,scf_e91299b7c2286d48cbac,False,,scf_e91299b7c2286d48cbac
par_0975b6b8c1f114212c4a,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_0977035b6d59ca963c00,,,True,acy_dbdae54709b60499859f,acy_dbdae54709b60499859f
par_0988a735b3a7fded529a,,,True,acy_6990cff620f1f4cdba27,acy_6990cff620f1f4cdba27
par_09958a1086dd4adc09e5,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_09a55a758a74d6a63cbc,C1=[NH+]c2ccc3ccccc3c2C1,scf_afd648119cb847e6d5a3,False,,scf_afd648119cb847e6d5a3
par_09b8e71853b3970bad2a,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_09c82b293c3359e0ac1a,,,True,acy_998e5c9e66529feed430,acy_998e5c9e66529feed430
par_09ca51d80dd6c9440140,,,True,acy_2186f212f2d4d80c51ee,acy_2186f212f2d4d80c51ee
par_09d20d6d28cdec6f5316,,,True,acy_86ff1383a2da64d8fd15,acy_86ff1383a2da64d8fd15
par_09e41defe4a244c7056f,c1ccc(Cc2ccccc2)cc1,scf_05784e2ddd36e41751a8,False,,scf_05784e2ddd36e41751a8
par_09e4665ba5a3b14c42c7,,,True,acy_686deb78d8b21dc7f412,acy_686deb78d8b21dc7f412
par_09ea80f6b40f82738d0b,,,True,acy_3f9de57615985486f1f3,acy_3f9de57615985486f1f3
par_09f0e1e3b06521bfbf52,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_09f63bc08fa9c38fe069,O=C(Nc1ccc2c(c1)C=C/C(=N/Nc1ccc(N=Nc3ccccc3)cc1)C2=O)Nc1ccc2c(c1)C=C/C(=N/Nc1ccc(N=Nc3ccccc3)cc1)C2=O,scf_77a4f2e63f8cc64ae2f5,False,,scf_77a4f2e63f8cc64ae2f5
par_09f7ae2c430eef13e7cb,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_09fa7c56bcab7a6d94cf,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_09ffe106a3cc426fade4,O=C1CN=C(c2ccccc2)N1,scf_10ce4cac81f31fc8a5a0,False,,scf_10ce4cac81f31fc8a5a0
par_0a039c30e3b1381269b1,c1ccc(Cc2cc(Cc3ccccc3)cc(Cc3ccccc3)c2)cc1,scf_50bbfa5b97e988842cdd,False,,scf_50bbfa5b97e988842cdd
par_0a0693dc8cee796441d2,C1CCC(NC2CCCCC2)CC1,scf_a9ce389b4f23847291c4,False,,scf_a9ce389b4f23847291c4
par_0a114a4c46f4aac39718,,,True,acy_2acfc42f6056f2914f68,acy_2acfc42f6056f2914f68
par_0a1b14268d09757d67f0,O=C1C=Cc2ccccc2C1=O,scf_0a1b14268d09757d67f0,False,,scf_0a1b14268d09757d67f0
par_0a2a35586382b4e17011,,,True,acy_385540e3667d338d0689,acy_385540e3667d338d0689
par_0a3683626fb0595a0fb0,O=C(Nc1ccccc1)Nc1ccccc1,scf_f53c8545aaf2f2b9228f,False,,scf_f53c8545aaf2f2b9228f
par_0a39a4d3d3ef2e9dcfb4,c1ccccc1.c1ccccc1,scf_41f17138a91b62ee11b2,False,,scf_41f17138a91b62ee11b2
par_0a4775ba7f2673a69a0a,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0a4d3fb899ffe0c73f1c,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0a4fc0cff905e92fad2c,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0a61ab1dce0eb98871df,,,True,acy_3e0ea233cde1b6a6b050,acy_3e0ea233cde1b6a6b050
par_0a6be8f162d9f49f91ba,,,True,acy_9097ed4b8f49fe4b6544,acy_9097ed4b8f49fe4b6544
par_0a7b045761c9e8737ed1,c1ccc2c(c1)CCC2,scf_67b8126d52a60ce881a5,False,,scf_67b8126d52a60ce881a5
par_0a957fc46d81276340b3,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0aa631f00740abbdb6c8,C1=CC2=C(CC1)C1CCCCC1CC2,scf_b41b08afd16c1cc0d928,False,,scf_b41b08afd16c1cc0d928
par_0abcb9511503de254429,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0ad15115f0119cfb7367,c1ccc2c(c1)CCO2,scf_303cb872daee0c20fdc5,False,,scf_303cb872daee0c20fdc5
par_0afc5743742848527c47,,,True,acy_034f5d5b7ee6afa6318d,acy_034f5d5b7ee6afa6318d
par_0b02ce89b1db28d22345,c1ccc(C[NH2+]Cc2ccccc2)cc1,scf_32dceeb352f6fdeaf45a,False,,scf_32dceeb352f6fdeaf45a
par_0b0e97e70b7ef2633b30,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_0b0f2f50ec7f637d4bd5,c1ccc2c(c1)cnc1ccccc12,scf_0b0f2f50ec7f637d4bd5,False,,scf_0b0f2f50ec7f637d4bd5
par_0b139d76e8425c06050f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0b1d2bd8fb9ac8ada767,O=C(c1ccccc1)c1ccccc1,scf_113660f6820aa1505046,False,,scf_113660f6820aa1505046
par_0b29f193347c45a80cef,c1ccccc1.c1ccccc1,scf_41f17138a91b62ee11b2,False,,scf_41f17138a91b62ee11b2
par_0b3b7d71b714ec55e220,S=[PH](Oc1ccccc1)c1ccccc1,scf_a23dc80aeefca64d7b33,False,,scf_a23dc80aeefca64d7b33
par_0b4d51b1313fc286e6d6,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0b50cd777e4749a27dea,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_0b5a453f20ddecc53e26,,,True,acy_faeea053010fd74a8623,acy_faeea053010fd74a8623
par_0b662fd81a187bd96dc4,O=C(OCC1OC(OC(=O)c2cccc(OC(=O)c3ccccc3)c2)C(OC(=O)c2cccc(OC(=O)c3ccccc3)c2)C(OC(=O)c2cccc(OC(=O)c3ccccc3)c2)C1OC(=O)c1cccc(OC(=O)c2ccccc2)c1)c1cccc(OC(=O)c2ccccc2)c1,scf_844e893173e0ba28b976,False,,scf_844e893173e0ba28b976
par_0b7d25fa1e4ebf39223e,,,True,acy_a68b842b4599b6316ac8,acy_a68b842b4599b6316ac8
par_0b9bc244a614d38ae5dc,O=C1c2ccccc2C2=Nc3cccc4cccc(c34)N12,scf_0b9bc244a614d38ae5dc,False,,scf_0b9bc244a614d38ae5dc
par_0ba2eecc5455610277ab,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_0ba4ff29fe6c8a2544df,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0bae08d08c5b000e2c9b,O=c1ccc2ccccc2o1,scf_b66459934f5276fb66a7,False,,scf_b66459934f5276fb66a7
par_0bb5ac505a0a702428ee,,,True,acy_4dec81b0281976c2e49c,acy_4dec81b0281976c2e49c
par_0bb5ee5db22519ffa080,C1CCCC1,scf_8c2e3ed84f9272bb9c74,False,,scf_8c2e3ed84f9272bb9c74
par_0bcdd8b57c3b0d5f1da4,,,True,acy_3e0ea233cde1b6a6b050,acy_3e0ea233cde1b6a6b050
par_0bcde58fe7bf2f36c671,,,True,acy_13262dd6b82819327f94,acy_13262dd6b82819327f94
par_0bd87d8c910fe6492c81,,,True,acy_f9548bc32312371a97e0,acy_f9548bc32312371a97e0
par_0beb10966a42b476c083,,,True,acy_a7493589b1f3bc2cf32f,acy_a7493589b1f3bc2cf32f
par_0bf234f87fe04e4f39cf,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0bf6cf2f2fa68e3af9cd,,,True,acy_98b3360c4be9569cbc64,acy_98b3360c4be9569cbc64
par_0c0040d4ebd87ab68449,O=C1CCCCC1,scf_28ed7f4abc3f360949be,False,,scf_28ed7f4abc3f360949be
par_0c00e244966c8092fc9a,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21,scf_67e62ad7cc6ca1d7287e,False,,scf_67e62ad7cc6ca1d7287e
par_0c06fe547ebe795be393,C1CC2CCC3CCCC3(C1)C2,scf_147136e0124a830939d8,False,,scf_147136e0124a830939d8
par_0c113f0a1e63b2e886ae,,,True,acy_c41500393659e5308d69,acy_c41500393659e5308d69
par_0c2a573703ffed6975dd,,,True,acy_41b240397ce8bfd62dff,acy_41b240397ce8bfd62dff
par_0c36068097b74ff7dfcc,c1ccc(C2(c3ccccc3)CCCCC2)cc1,scf_3c1f1e4b6e48b89acccd,False,,scf_3c1f1e4b6e48b89acccd
par_0c3636279eb629432c2f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0c414a57a26eb31c4466,,,True,acy_5cc275fb271f79deb42b,acy_5cc275fb271f79deb42b
par_0c52074a2d85c4017970,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0c5779038cd7352dbcb1,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0c5b12d987979fdcdc22,,,True,acy_0b00bb8a32289d70ca0d,acy_0b00bb8a32289d70ca0d
par_0c6967642584b438c229,O=C1Nc2ccccc2C(=O)/C1=N/Nc1ccccc1,scf_a11d9ee7c735d06098bb,False,,scf_a11d9ee7c735d06098bb
par_0c6f9d6bc0b8a46f4c07,,,True,acy_261eeacbfed6503f57f6,acy_261eeacbfed6503f57f6
par_0c844e727aeb3bed7239,,,True,acy_0d167ddda31ef4a958aa,acy_0d167ddda31ef4a958aa
par_0c860ac8661e08912593,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,scf_c9ba49f8e5c7b1af6b88,False,,scf_c9ba49f8e5c7b1af6b88
par_0c8bb5ffadce070d88df,,,True,acy_7f2389da16e7cf67a543,acy_7f2389da16e7cf67a543
par_0c970bb89d6a60e5c8d4,c1ncc2ncn(C3CCCO3)c2n1,scf_268b19d0716f45fad1fd,False,,scf_268b19d0716f45fad1fd
par_0c9cebeb365f457dccf3,,,True,acy_4bb081560e1a3598b9e6,acy_4bb081560e1a3598b9e6
par_0c9f296e20a7e31ecfef,c1ccc([CH2][SnH]([CH2]c2ccccc2)[CH2]c2ccccc2)cc1,scf_d4e637674eb138e1d5f4,False,,scf_d4e637674eb138e1d5f4
par_0ca6f34c1020098be179,,,True,acy_2c8e102948cc1b06a4b7,acy_2c8e102948cc1b06a4b7
par_0cb3da86acefbb65a99c,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0cbd71764a32af4e12f0,,,True,acy_7ee2e689213bf2d18a89,acy_7ee2e689213bf2d18a89
par_0cc7b77ae1b3c2cb8b02,,,True,acy_155f5cc95a04185c928d,acy_155f5cc95a04185c928d
par_0cc9d912b7e98427c984,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_0ccabdcb3d21d29e0fc7,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_0ccf63c3129106f7d025,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0ce23c92eaec715bb9f0,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0ce5e36dc18913fa103a,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0cf485bbf67f43ccf0c2,C1COCCN1,scf_f2e394232156ef1f934e,False,,scf_f2e394232156ef1f934e
par_0cf78fd55437fe8fe41b,,,True,acy_f3e35b6510489197e52a,acy_f3e35b6510489197e52a
par_0d0a6debab19fc822dbe,c1ccoc1,scf_39d2b6272e06abeff644,False,,scf_39d2b6272e06abeff644
par_0d231675ad490ada559b,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_0d2cc5d7f0c4694c0783,,,True,acy_2a5b2e75b4d5a842651f,acy_2a5b2e75b4d5a842651f
par_0d33d7521cbd8ff022e8,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0d37fad7c14f4836e704,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_0d590bd5693d3be0bdf5,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0d5e052829df95aac067,,,True,acy_a704a5690f06ac5028ca,acy_a704a5690f06ac5028ca
par_0d613b60574f46132d1f,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,scf_aca016b018f77b44e647,False,,scf_aca016b018f77b44e647
par_0d7369028fe830649934,c1ccc2c(c1)Cc1ccccc1O2,scf_0d7369028fe830649934,False,,scf_0d7369028fe830649934
par_0d74362967d64dedce30,c1ccc(CCn2cncn2)cc1.c1ccc(CCn2cncn2)cc1,scf_7bc2e07a9dba4abc6604,False,,scf_7bc2e07a9dba4abc6604
par_0d902a166080b90a5f6b,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0d98e1dd3d6a086ceaaa,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0da07a54d052e1a1c1a3,,,True,acy_b0ff7776ef69b4beb11b,acy_b0ff7776ef69b4beb11b
par_0da7dcac1ae7586e233d,,,True,acy_02d3c252cb9b05c81215,acy_02d3c252cb9b05c81215
par_0daf063d74dcdbca3451,,,True,acy_df4b586b051cd315dae4,acy_df4b586b051cd315dae4
par_0db335bd1dce202e590f,c1ccccc1.c1ccccc1,scf_41f17138a91b62ee11b2,False,,scf_41f17138a91b62ee11b2
par_0dbcb48fd322b6152942,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1cccc(-c2ccccc2)c1,scf_b75bfff5b3519594e58b,False,,scf_b75bfff5b3519594e58b
par_0dd00e43d4c8ba9b1b53,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0dd4c70b8c41354820d9,O=C1CNC(=O)CNC(=O)C(CC2C=NC=N2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)CNC(=O)C2CSC=N2)CCCCN1,scf_aff78800d635c2013bd4,False,,scf_aff78800d635c2013bd4
par_0ddab701b7725f07771b,,,True,acy_a7259b709e5fe9057d9f,acy_a7259b709e5fe9057d9f
par_0de47cbc72eab393210f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0df247450e0367d499e5,O=C1c2ccccc2C(=O)c2ccccc21,scf_f0c6b09cfc7aa95a3893,False,,scf_f0c6b09cfc7aa95a3893
par_0e02347958b040b60d0d,,,True,acy_92d2bc4673baecac3258,acy_92d2bc4673baecac3258
par_0e043a8312e6e38d914e,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,scf_b1d082a0bbb2d1e9d985,False,,scf_b1d082a0bbb2d1e9d985
par_0e094bedc77c861c5f97,c1ncnc(Nc2ncncn2)n1,scf_893e891dbee5bc50b31c,False,,scf_893e891dbee5bc50b31c
par_0e0c00073ee7c4311924,C=C1CCCCC1=O,scf_1e86afdb173a42418f86,False,,scf_1e86afdb173a42418f86
par_0e1a415bf2fb244c02d2,,,True,acy_abe512d73ab8b1f1f16b,acy_abe512d73ab8b1f1f16b
par_0e1eca7a9ca73eb7f501,O=C1OC2(C=C1c1ccccc1)CCCC2,scf_462a12406c35d52beb8f,False,,scf_462a12406c35d52beb8f
par_0e339d6f44300661f004,,,True,acy_8600fed94d263dd0c2fb,acy_8600fed94d263dd0c2fb
par_0e36a26919566acec6b8,O=c1c2ccc3cccc4c(=O)c5ccc6cccc1c6c5-c2c34,scf_d796f06e9b6118940734,False,,scf_d796f06e9b6118940734
par_0e3d578a4f233e836e7d,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_0e4b14a4dcc0aada97bb,,,True,acy_7fdd2664d01ab4b30430,acy_7fdd2664d01ab4b30430
par_0e4b5094daebc8771e2f,,,True,acy_c1ecd93968030ff682bd,acy_c1ecd93968030ff682bd
par_0e4f9b888e67c2904095,,,True,acy_9f1076ea8bd2dacf327d,acy_9f1076ea8bd2dacf327d
par_0e5b85e03bd6c35acc96,,,True,acy_9741abb83c0dd809bd08,acy_9741abb83c0dd809bd08
par_0e5e83016f7aee4bef9c,,,True,acy_fe60411dfbd9460f384f,acy_fe60411dfbd9460f384f
par_0e66e07cc6929cbc68fc,O=c1cc[nH]c(=O)[nH]1,scf_b24478a8f1b2baad976d,False,,scf_b24478a8f1b2baad976d
par_0e844c58101c8d4a065f,,,True,acy_5ccd6cb836a22fe34d44,acy_5ccd6cb836a22fe34d44
par_0e8a5ebce8cee5b9a0d7,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0e90f4b841e5ab7f6193,C1C2CC3C1C3C2,scf_fdea1c1b07eb12bd5997,False,,scf_fdea1c1b07eb12bd5997
par_0e941345d9b188357f54,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0ea0b3b0ccb0414b069d,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0eac4fe7cdd4bdc2e68f,C1CCC(N[SiH](NC2CCCCC2)NC2CCCCC2)CC1,scf_d20ad0c747b932ef98a2,False,,scf_d20ad0c747b932ef98a2
par_0eda331491483fb10496,O=C1CC2C(CC3C4CC(OC5CCCCC5)CC4CCC23)C(=O)CC(OC2CCCCO2)CCCCO1,scf_72772deff240a37a583f,False,,scf_72772deff240a37a583f
par_0ede24208892f07684d0,c1ccc2c(c1)CC[C@H]1CCCCC21,scf_60c751778c2e8f0977a2,False,,scf_60c751778c2e8f0977a2
par_0ee2849500b354bbcb46,,,True,acy_40ac447629c61e4b17e3,acy_40ac447629c61e4b17e3
par_0eeca5b836b6dfd7fe02,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_0eed0fe475f2014bf56a,,,True,acy_d98ffbc82452e3254dcf,acy_d98ffbc82452e3254dcf
par_0eed68670081ab3d8529,c1ccc2c(c1)CCc1ccccc1N2,scf_b45882b9927c27a6e9f2,False,,scf_b45882b9927c27a6e9f2
par_0eeeebf9b0505adb87b0,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0f08a5901a7f148500bc,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,scf_eee78afb54bb95a71d06,False,,scf_eee78afb54bb95a71d06
par_0f1111070b0fb3cc0205,,,True,acy_aa018c0f745e66678b31,acy_aa018c0f745e66678b31
par_0f17ec491a5544c37968,,,True,acy_cfb7928e8597c6b6e6a1,acy_cfb7928e8597c6b6e6a1
par_0f23f54d08d17636bfd2,O=S1OCC2C3C=CC(C3)C2CO1,scf_edcc65fdea6c5272ad61,False,,scf_edcc65fdea6c5272ad61
par_0f3197d2facdee70081f,,,True,acy_465d7c426c437bb17370,acy_465d7c426c437bb17370
par_0f36559660774e000e03,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0f46934dde72d6b57c0e,O=C1CCCCO1,scf_96c652d8ab2e5765fb8d,False,,scf_96c652d8ab2e5765fb8d
par_0f4f7894ccc4cf5013dc,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0f581661fa0792543f12,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0f5a231bb1f7abc9b22a,O=C1CCC(=O)C1,scf_39cdb27120e29ea724e9,False,,scf_39cdb27120e29ea724e9
par_0f5ecad992c2b53b8692,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0f62717144386598eea4,,,True,acy_a5d1b1d4caf5d77ab7ef,acy_a5d1b1d4caf5d77ab7ef
par_0f63daf1f3b590ac41ab,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,scf_0f63daf1f3b590ac41ab,False,,scf_0f63daf1f3b590ac41ab
par_0f67ed453da8f0c0a838,,,True,acy_83aaf117681bf1b3e51c,acy_83aaf117681bf1b3e51c
par_0f7224070dd6664933d7,,,True,acy_709ef2c2f61672a1adfb,acy_709ef2c2f61672a1adfb
par_0f893371bd1a869d5d73,c1ccc2c(c1)Cc1ccccc1-2,scf_2360397c02f47e5bcade,False,,scf_2360397c02f47e5bcade
par_0f930c18d66b38601947,,,True,acy_9a4e26a30e6fe9a9a749,acy_9a4e26a30e6fe9a9a749
par_0f9b847a4dae1ff76beb,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0f9c7b63316c9270d281,O=c1cc[nH]c(=O)[nH]1,scf_b24478a8f1b2baad976d,False,,scf_b24478a8f1b2baad976d
par_0f9e27df77344a44e3ad,[O]1[Pb][O][Pb]2[O][Pb]1[O]2,scf_0f9e27df77344a44e3ad,False,,scf_0f9e27df77344a44e3ad
par_0fb1d6b86e8de272c88b,C1CCCCC1,scf_a21c4f64dcc59dd2ede8,False,,scf_a21c4f64dcc59dd2ede8
par_0fb5dd9e4e54fde50726,,,True,acy_77578ba81170c597a4d8,acy_77578ba81170c597a4d8
par_0fb917294b9267898cbe,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_0fc281f37a948fc498eb,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0fc9fd20a3c3e956a2eb,C1CCCC1,scf_8c2e3ed84f9272bb9c74,False,,scf_8c2e3ed84f9272bb9c74
par_0fdb49f18e0ea0b1dc1d,c1ccc(COc2ccc3ccccc3c2)cc1,scf_0fdb49f18e0ea0b1dc1d,False,,scf_0fdb49f18e0ea0b1dc1d
par_0fdef94b77cd7b1e198b,,,True,acy_dc61823f9472fe6d3e90,acy_dc61823f9472fe6d3e90
par_0fe75f470155d287d906,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0ff39fbabeb007e714ed,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_0ffb92b075cb1c29ae6a,O=C(Nc1ccccc1)Nc1ccccc1.O=c1nccc[nH]1,scf_53d2b5ccd51bc48dc1d3,False,,scf_53d2b5ccd51bc48dc1d3
par_1001e789564418a59f32,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,scf_98885b26ca5b7dfe8acb,False,,scf_98885b26ca5b7dfe8acb
par_1006b38fd6dd49d3ea79,,,True,acy_db7b13465b872275a2cc,acy_db7b13465b872275a2cc
par_1008d7eabf1f748c826a,c1ccc2ncccc2c1,scf_a8daf8c5800683abd84e,False,,scf_a8daf8c5800683abd84e
par_101751e239fa9c5b7bc1,,,True,acy_1de26f55f78fb6d9f41f,acy_1de26f55f78fb6d9f41f
par_10256aa25d0d767ca742,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_102b1872bffb3f47640f,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_10363538cc7368297f8c,N=C(c1ccccc1)c1ccccc1,scf_10363538cc7368297f8c,False,,scf_10363538cc7368297f8c
par_10391ef9e932c1cc35e0,c1ccc(OCCCCCCOc2ccccc2)cc1,scf_95b0cc0d704fcc9d4763,False,,scf_95b0cc0d704fcc9d4763
par_10503c436b355f1ce684,O=C1C=CC(=NNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=C1,scf_c2263e3016d07289878d,False,,scf_c2263e3016d07289878d
par_1055486cf18e57223dad,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_105d43bc8ed9f55a0f25,,,True,acy_f3e35b6510489197e52a,acy_f3e35b6510489197e52a
par_1065adf7e0da08be7ff8,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_1066b139805ebe2a9457,,,True,acy_14ebf689aba39182d162,acy_14ebf689aba39182d162
par_1080797aa1cd4863a1ef,C1=CCCCC1,scf_fe8528cff2dfdfccb743,False,,scf_fe8528cff2dfdfccb743
par_1080d12ce73f6f7b5094,C(=Cc1ccccc1)C1=[NH+]c2ccccc2C1,scf_6e95e51986fc9341f3a2,False,,scf_6e95e51986fc9341f3a2
par_10889c001808f9982e33,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_108aeb0fbbdfd9e64041,c1ncncn1,scf_89055dbbabf38236f98e,False,,scf_89055dbbabf38236f98e
par_108f43e7535106686146,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_1095b942d335a4ed77f2,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_1099aa1c4d70ba35c723,,,True,acy_0d167ddda31ef4a958aa,acy_0d167ddda31ef4a958aa
par_109c8fe7581a48e0e442,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_10a91420e161f71e900d,,,True,acy_1aaf3044603eed7fda1a,acy_1aaf3044603eed7fda1a
par_10b091be48f37ff57122,,,True,acy_02d3c252cb9b05c81215,acy_02d3c252cb9b05c81215
par_10be16bd398bc83ec9ef,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_10bf3cb04e831136b760,C1CO1,scf_59b1a7b29b6a5f8bc1b8,False,,scf_59b1a7b29b6a5f8bc1b8
par_10cad58d142bfbf9651a,,,True,acy_f4512bff978fcbe6a2d9,acy_f4512bff978fcbe6a2d9
par_10ce1c6816c15bb87900,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_10d2a5fe9f6977c7dcff,,,True,acy_770187ee129bd1395438,acy_770187ee129bd1395438
par_10d6428f43d5f7b67a55,,,True,acy_8f7ae74ab695c003fcbf,acy_8f7ae74ab695c003fcbf
par_10dd4ecf9a751d9fa53a,c1nnc[n-]1,scf_10dd4ecf9a751d9fa53a,False,,scf_10dd4ecf9a751d9fa53a
